id,userid,tutor,interface,start_state,selection,action,input,correctness,kc_labels,time
1572,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},sum_factor_1,input change,3,CORRECT,['Compute sum of factors'],2022-03-01 14:36:22
1573,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},sum_c_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 14:36:24
1574,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},first_expression,input change,(x+2),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:36:31
1575,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},second_expression,input change,(x+3),INCORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:36:34
1576,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},second_expression,input change,(x+1),CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:36:39
1577,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},final_answer,input change,(x+2)(x+1),CORRECT,['Combine expressions to create final factored form'],2022-03-01 14:36:53
1578,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,INCORRECT,[],2022-03-01 14:36:53
1579,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,INCORRECT,[],2022-03-01 14:36:53
1580,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,INCORRECT,[],2022-03-01 14:36:53
1581,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,INCORRECT,[],2022-03-01 14:36:53
1582,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:36:56
1583,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:36:56
1584,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:36:56
1585,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_leading_one.html,{'initial_problem': 'x^2+3x+2'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 14:36:56
1586,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2-7x+12'},,start new problem,,,,2022-03-01 14:36:56
1587,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2-3x-4'},,start new problem,,,,2022-03-01 14:36:56
1588,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2-4x-5'},,start new problem,,,,2022-03-01 14:36:56
1589,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_leading_one.html,{'initial_problem': 'x^2+7x+10'},,start new problem,,,,2022-03-01 14:36:56
1590,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_grouping.html,{'initial_problem': '25x^2+15x+2'},,start new problem,,,,2022-03-01 14:37:00
1591,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},,start new problem,,,,2022-03-01 14:38:23
1592,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},a_value,input change,4,CORRECT,['Extract a value'],2022-03-01 14:38:29
1593,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},b_value,input change,-16,CORRECT,['Extract b value'],2022-03-01 14:38:31
1594,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},c_value,input change,15,CORRECT,['Extract c value'],2022-03-01 14:38:34
1595,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},product_ac,input change,60,CORRECT,['Compute a times c for slip and slide'],2022-03-01 14:39:09
1596,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_equation,input change,x-16x+60,INCORRECT,['Identify intermediate trinomial for slip and slide'],2022-03-01 14:40:03
1597,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_equation,input change,x^2-16x+60,CORRECT,['Identify intermediate trinomial for slip and slide'],2022-03-01 14:41:28
1598,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_b_value,input change,(x-6),INCORRECT,['Extract b value'],2022-03-01 14:41:42
1599,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},factor_1_ac_1,input change,-6,INCORRECT,[],2022-03-01 14:42:35
1600,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},factor_2_ac_1,input change,-10,INCORRECT,[],2022-03-01 14:43:25
1601,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_b_value,input change,-16,CORRECT,['Extract b value'],2022-03-01 14:43:26
1602,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_c_value,input change,60,CORRECT,['Extract c value'],2022-03-01 14:43:29
1603,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_factor_1,input change,-16,INCORRECT,[],2022-03-01 14:43:40
1604,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:43:40
1605,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},factor_1_ac_1,input change,-10,CORRECT,['Compute first factor'],2022-03-01 14:44:07
1606,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},factor_2_ac_1,input change,-6,CORRECT,['Compute second factor'],2022-03-01 14:44:09
1607,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:44:12
1608,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_factor_1,input change,-16 ,CORRECT,['Compute sum of factors'],2022-03-01 14:44:34
1609,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:44:34
1610,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:45:08
1611,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_first_expression,input change,(x-10),INCORRECT,[],2022-03-01 14:45:23
1612,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_first_expression,input change,(x-10) ,INCORRECT,[],2022-03-01 14:45:34
1613,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_second_expression,input change,(x-6),INCORRECT,[],2022-03-01 14:45:41
1614,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:45:46
1615,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:45:53
1616,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:46:11
1617,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 14:46:15
1618,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},factor_1_ac_2,input change,-10,CORRECT,['Compute first factor'],2022-03-01 14:46:33
1619,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},factor_2_ac_2,input change,-6,CORRECT,['Compute second factor'],2022-03-01 14:46:41
1620,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_factor_2,input change,-16,CORRECT,['Compute sum of factors'],2022-03-01 14:46:45
1621,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},sum_b_2,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 14:46:45
1622,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_first_expression,input change,(x-10),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 14:46:54
1623,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_first_expression,input change,x-10/4,INCORRECT,['Transform first expression for slip and slide'],2022-03-01 14:48:14
1624,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_second_expression,input change,x-6/4,INCORRECT,[],2022-03-01 14:48:25
1625,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},new_second_expression,input change,(x-6) ,CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 14:48:46
1626,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_first_expression,input change,x-10=0 ,INCORRECT,['Transform first expression for slip and slide'],2022-03-01 14:48:57
1627,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_second_expression,input change, ,INCORRECT,['Transform second expression for slip and slide'],2022-03-01 14:49:04
1628,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_first_expression,input change,x-10 ,INCORRECT,['Transform first expression for slip and slide'],2022-03-01 14:49:08
1629,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_first_expression,input change,(x-10)/4 ,INCORRECT,['Transform first expression for slip and slide'],2022-03-01 14:49:33
1630,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_first_expression,input change,4 (x-10),INCORRECT,['Transform first expression for slip and slide'],2022-03-01 14:49:45
1631,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_first_expression,input change,(x-10/4),CORRECT,['Transform first expression for slip and slide'],2022-03-01 14:50:20
1632,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},raw_second_expression,input change, (x-6/4) ,CORRECT,['Transform second expression for slip and slide'],2022-03-01 14:50:32
1633,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,x=10/4 ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:50:45
1634,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,x-10/4 ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:50:55
1635,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x-10/4) ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:51:13
1636,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x=10/4),INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:51:25
1637,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_second_expression,input change, ,INCORRECT,['Simplify second expression for slip and slide'],2022-03-01 14:51:29
1638,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x=10/4) ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:51:31
1639,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,x=10/4 ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:51:39
1640,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,4x-10 ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:53:22
1641,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_second_expression,input change, x-6/4 ,INCORRECT,['Simplify second expression for slip and slide'],2022-03-01 14:53:49
1642,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(4x-10) ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:54:07
1643,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x-5/2),HINT,['Simplify first expression for slip and slide'],2022-03-01 14:54:20
1644,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(4x-10),INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:54:31
1645,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x-10/4) ,INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:54:44
1646,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x-10/4),INCORRECT,['Simplify first expression for slip and slide'],2022-03-01 14:55:43
1647,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_second_expression,input change, 4x-6 ,INCORRECT,['Simplify second expression for slip and slide'],2022-03-01 14:55:55
1648,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(x-10/4) ,INCORRECT,[],2022-03-01 14:57:02
1649,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_second_expression,input change,(x-6/4) ,INCORRECT,[],2022-03-01 14:57:11
1650,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_second_expression,input change,(4x-6) ,INCORRECT,[],2022-03-01 14:57:51
1651,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(4x-10) ,INCORRECT,[],2022-03-01 14:58:37
1652,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(4x-10),INCORRECT,[],2022-03-01 14:58:47
1653,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(4x-10) ,INCORRECT,[],2022-03-01 14:58:51
1654,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_second_expression,input change,(x-6) ,INCORRECT,[],2022-03-01 14:58:58
1655,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(x-10/4) ,INCORRECT,[],2022-03-01 14:59:27
1656,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_second_expression,input change,(x-6/4) ,INCORRECT,[],2022-03-01 14:59:31
1657,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x-5/2),HINT,['Simplify first expression for slip and slide'],2022-03-01 15:01:01
1658,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_first_expression,input change,(x-5/2) ,CORRECT,['Simplify first expression for slip and slide'],2022-03-01 15:01:40
1659,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},simplified_second_expression,input change,(x-3/2) ,CORRECT,['Simplify second expression for slip and slide'],2022-03-01 15:01:52
1660,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(4x-5/2) ,INCORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:03:06
1661,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(x-5/2) ,INCORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:03:15
1662,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,x-5/2 ,INCORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:05:11
1663,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(2x-5),HINT,['Finalize first expression for slip and slide'],2022-03-01 15:05:20
1664,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(2x-5),HINT,['Finalize first expression for slip and slide'],2022-03-01 15:05:42
1665,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_second_expression,input change,(2x-3) ,CORRECT,['Finalize second expression for slip and slide'],2022-03-01 15:06:29
1666,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(x-5/2) ,INCORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:06:43
1667,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_first_expression,input change,(2x-5) ,CORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:06:51
1668,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},final_answer,input change,(2X-5)(2X-3) ,CORRECT,['Combine expressions to create final factored form'],2022-03-01 15:07:08
1669,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},done,button click,,INCORRECT,[],2022-03-01 15:07:08
1670,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},done,button click,,INCORRECT,[],2022-03-01 15:07:08
1671,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2-16x+15'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:07:11
1672,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},,start new problem,,,,2022-03-01 15:07:11
1673,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},a_value,input change,4,CORRECT,['Extract a value'],2022-03-01 15:07:16
1674,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},b_value,input change,5,CORRECT,['Extract b value'],2022-03-01 15:07:17
1675,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},c_value,input change,1,CORRECT,['Extract c value'],2022-03-01 15:07:20
1676,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},product_ac,input change,4,CORRECT,['Compute a times c for slip and slide'],2022-03-01 15:07:30
1677,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},new_equation,input change,x^2+5x+4,CORRECT,['Identify intermediate trinomial for slip and slide'],2022-03-01 15:07:50
1678,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},new_b_value,input change,5,CORRECT,['Extract b value'],2022-03-01 15:08:12
1679,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},new_c_value,input change,4,CORRECT,['Extract c value'],2022-03-01 15:08:18
1680,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},factor_1_ac_1,input change,4,CORRECT,['Compute first factor'],2022-03-01 15:08:21
1681,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},factor_2_ac_1,input change,1,CORRECT,['Compute second factor'],2022-03-01 15:08:23
1682,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},sum_factor_1,input change,5,CORRECT,['Compute sum of factors'],2022-03-01 15:08:26
1683,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},sum_b_1,input change,checked,INCORRECT,[],2022-03-01 15:08:26
1684,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},sum_b_1,input change,checked,CORRECT,['Determine if sum of factors equals s'],2022-03-01 15:08:33
1685,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},new_first_expression,input change,(x+4),CORRECT,['Create first expression from factors when leading coef is 1'],2022-03-01 15:08:42
1686,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},new_second_expression,input change,(x+1),CORRECT,['Create second expression from factors when leading coef is 1'],2022-03-01 15:08:48
1687,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},raw_first_expression,input change,(x+4/4),CORRECT,['Transform first expression for slip and slide'],2022-03-01 15:09:18
1688,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},raw_second_expression,input change,(x+1/4),CORRECT,['Transform second expression for slip and slide'],2022-03-01 15:09:28
1689,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},simplified_first_expression,input change,(x+1),CORRECT,['Simplify first expression for slip and slide'],2022-03-01 15:09:46
1690,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},simplified_second_expression,input change,(x+1/4),CORRECT,['Simplify second expression for slip and slide'],2022-03-01 15:09:59
1691,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},final_first_expression,input change,(x+1),CORRECT,['Finalize first expression for slip and slide'],2022-03-01 15:10:08
1692,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},final_second_expression,input change,(4x+1),CORRECT,['Finalize second expression for slip and slide'],2022-03-01 15:10:19
1693,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},final_answer,input change,(x+1)(4x+1) ,CORRECT,['Combine expressions to create final factored form'],2022-03-01 15:10:35
1694,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring_polynomials,factor_slip_slide.html,{'initial_problem': '4x^2+5x+1'},done,button click,,CORRECT,['Determine if factoring is complete'],2022-03-01 15:10:37
1695,e975200f-f63a-11eb-bb8c-d79e137481a7,factoring,factor_slip_slide.html,{'initial_problem': '15x^2+13x+2'},,start new problem,,,,2022-03-01 15:10:37
